날짜,측정소명,미세먼지 PM10 (㎍/m3),초미세먼지 PM2.5 (㎍/m3),오존 O3 (ppm),이산화질소 NO2 (ppm),일산화탄소 CO (ppm),아황산가스 SO2 (ppm)
2023-08-09 00:00:00,강서구,9.0,3.0,0.0203,0.0093,0.3,0.002
2023-08-09 00:00:00,동대문구,8.0,3.0,0.0188,0.0061,0.25,0.0032
2023-08-09 00:00:00,중랑구,8.0,3.0,0.0188,0.0049,0.1,0.002
2023-08-09 00:00:00,마포구,9.0,5.0,0.0209,0.0081,0.25,0.0023
2023-08-09 00:00:00,동작구,9.0,3.0,0.0231,0.008,0.2,0.0022
2023-08-09 00:00:00,중구,6.0,3.0,0.0157,0.0117,0.28,0.0036
2023-08-09 00:00:00,종로구,4.0,1.0,0.0208,0.0059,0.23,0.0028
2023-08-09 00:00:00,은평구,3.0,4.0,0.0173,0.0048,0.17,0.0028
2023-08-09 00:00:00,영등포구,10.0,5.0,0.0199,0.012,0.2,0.0024
2023-08-09 00:00:00,용산구,9.0,5.0,0.017,0.0135,0.28,0.0031
2023-08-09 00:00:00,송파구,10.0,4.0,0.0201,0.0092,0.28,0.0021
2023-08-09 00:00:00,성북구,7.0,2.0,0.0178,0.0104,0.27,0.0023
2023-08-09 00:00:00,성동구,8.0,5.0,0.0204,0.0068,0.19,0.0027
2023-08-09 00:00:00,서초구,11.0,1.0,0.018,0.0087,0.22,0.0025
2023-08-09 00:00:00,서대문구,5.0,2.0,0.0218,0.0069,0.19,0.0026
2023-08-09 00:00:00,양천구,9.0,3.0,0.019,0.0097,0.27,0.0024
2023-08-10 00:00:00,광진구,4.0,1.0,0.0338,0.006,0.27,0.0022
2023-08-10 00:00:00,노원구,5.0,1.0,0.0387,0.0051,0.23,0.0019
2023-08-10 00:00:00,금천구,4.0,3.0,0.0338,0.0075,0.19,0.0028
2023-08-10 00:00:00,구로구,3.0,1.0,0.0251,0.0065,0.19,0.0018
2023-08-10 00:00:00,관악구,7.0,2.0,0.0312,0.0088,0.28,0.0022
2023-08-10 00:00:00,도봉구,3.0,1.0,0.0389,0.0043,0.36,0.0026
2023-08-10 00:00:00,강북구,4.0,1.0,0.0405,0.0039,0.23,0.002
2023-08-10 00:00:00,강동구,5.0,1.0,0.0313,0.0057,0.22,0.0022
2023-08-10 00:00:00,강남구,4.0,2.0,0.0322,0.01,0.22,0.003
2023-08-10 00:00:00,평균,5.0,2.0,0.0328,0.0075,0.23,0.0024
2023-08-10 00:00:00,강서구,6.0,1.0,0.0325,0.0064,0.24,0.0021
2023-08-10 00:00:00,동대문구,5.0,1.0,0.0322,0.0068,0.26,0.0029
2023-08-10 00:00:00,중랑구,6.0,2.0,0.0302,0.0065,0.13,0.0019
2023-08-10 00:00:00,마포구,6.0,2.0,0.0375,0.0082,0.25,0.0023
2023-08-10 00:00:00,중구,4.0,2.0,0.0301,0.0095,0.26,0.003
2023-08-10 00:00:00,종로구,4.0,1.0,0.0235,0.0081,0.25,0.0026
2023-08-10 00:00:00,은평구,4.0,4.0,0.0283,0.0033,0.19,0.0029
2023-08-10 00:00:00,용산구,5.0,3.0,0.032,0.0089,0.27,0.0028
2023-08-10 00:00:00,영등포구,5.0,2.0,0.0341,0.0104,0.19,0.0022
2023-08-10 00:00:00,동작구,5.0,1.0,0.0369,0.0084,0.2,0.0021
2023-08-10 00:00:00,송파구,6.0,2.0,0.0353,0.0101,0.26,0.002
2023-08-10 00:00:00,성북구,4.0,2.0,0.0294,0.0127,0.31,0.0022
2023-08-10 00:00:00,성동구,6.0,2.0,0.0318,0.0087,0.2,0.0027
2023-08-10 00:00:00,서초구,4.0,1.0,0.0292,0.0084,0.22,0.0024
2023-08-10 00:00:00,서대문구,4.0,1.0,0.0388,0.0049,0.19,0.0025
2023-08-10 00:00:00,양천구,5.0,1.0,0.0322,0.0083,0.26,0.0023
2023-08-11 00:00:00,도봉구,12.0,7.0,0.0289,0.0101,0.54,0.0026
2023-08-11 00:00:00,노원구,17.0,10.0,0.0305,0.015,0.39,0.002
2023-08-11 00:00:00,금천구,17.0,12.0,0.0337,0.0096,0.23,0.0029
2023-08-11 00:00:00,구로구,15.0,7.0,0.0281,0.0092,0.27,0.002
2023-08-11 00:00:00,광진구,20.0,11.0,0.0306,0.014,0.4,0.0028
2023-08-11 00:00:00,강북구,13.0,9.0,0.033,0.0095,0.36,0.0021
2023-08-11 00:00:00,강서구,18.0,9.0,0.0321,0.0134,0.39,0.0025
2023-08-11 00:00:00,강동구,19.0,11.0,0.0298,0.0099,0.39,0.0023
2023-08-11 00:00:00,강남구,20.0,12.0,0.0322,0.014,0.37,0.0031
2023-08-11 00:00:00,동대문구,18.0,10.0,0.0335,0.0114,0.4,0.0031
2023-08-11 00:00:00,관악구,23.0,11.0,0.0353,0.0102,0.39,0.0024
2023-08-11 00:00:00,평균,16.0,9.0,0.0316,0.0121,0.36,0.0025
2023-08-11 00:00:00,동작구,20.0,11.0,0.0383,0.0098,0.33,0.0024
2023-08-11 00:00:00,서대문구,13.0,7.0,0.0347,0.0092,0.34,0.0026
2023-08-11 00:00:00,마포구,17.0,10.0,0.0359,0.0156,0.39,0.0024
2023-08-11 00:00:00,중랑구,18.0,11.0,0.0305,0.0117,0.2,0.0021
2023-08-11 00:00:00,중구,15.0,10.0,0.0248,0.0183,0.42,0.003
2023-08-11 00:00:00,종로구,16.0,8.0,0.0308,0.0155,0.44,0.003
2023-08-11 00:00:00,용산구,5.0,3.0,0.0272,0.0069,0.29,0.003
2023-08-11 00:00:00,은평구,4.0,5.0,0.0242,0.0073,0.21,0.0032
2023-08-11 00:00:00,양천구,17.0,9.0,0.0334,0.0118,0.37,0.0024
2023-08-11 00:00:00,송파구,20.0,10.0,0.0367,0.0128,0.38,0.0022
2023-08-11 00:00:00,성북구,12.0,9.0,0.0283,0.0171,0.45,0.0023
2023-08-11 00:00:00,성동구,19.0,12.0,0.0316,0.0153,0.38,0.0023
2023-08-11 00:00:00,서초구,20.0,8.0,0.0321,0.0105,0.35,0.0025
2023-08-11 00:00:00,영등포구,17.0,10.0,0.0334,0.0145,0.24,0.0021
2023-08-12 00:00:00,광진구,19.0,10.0,0.0306,0.0121,0.34,0.0028
2023-08-12 00:00:00,노원구,20.0,12.0,0.0337,0.0108,0.36,0.002
2023-08-12 00:00:00,금천구,18.0,14.0,0.0274,0.0109,0.23,0.0026
2023-08-12 00:00:00,구로구,14.0,7.0,0.0289,0.0105,0.26,0.0019
2023-08-12 00:00:00,관악구,22.0,11.0,0.0317,0.0144,0.4,0.0023
2023-08-12 00:00:00,도봉구,13.0,9.0,0.0283,0.009,0.53,0.0026
2023-08-12 00:00:00,강북구,19.0,10.0,0.03,0.0088,0.37,0.0021
2023-08-12 00:00:00,강동구,19.0,11.0,0.0307,0.0075,0.34,0.0023
2023-08-12 00:00:00,강남구,19.0,12.0,0.0293,0.0155,0.34,0.003
2023-08-12 00:00:00,평균,18.0,11.0,0.0312,0.0129,0.35,0.0025
2023-08-12 00:00:00,강서구,20.0,11.0,0.0318,0.0148,0.41,0.0024
2023-08-12 00:00:00,동대문구,19.0,11.0,0.032,0.012,0.37,0.003
2023-08-12 00:00:00,중랑구,19.0,11.0,0.0317,0.0076,0.17,0.0019
2023-08-12 00:00:00,마포구,19.0,12.0,0.0367,0.0161,0.4,0.0024
2023-08-12 00:00:00,중구,16.0,12.0,0.027,0.0194,0.43,0.0031
2023-08-12 00:00:00,종로구,18.0,9.0,0.033,0.0145,0.41,0.0029
2023-08-12 00:00:00,은평구,18.0,12.0,0.0278,0.0086,0.24,0.0033
2023-08-12 00:00:00,용산구,20.0,13.0,0.0309,0.017,0.41,0.0032
2023-08-12 00:00:00,영등포구,21.0,14.0,0.0314,0.0179,0.24,0.0022
2023-08-12 00:00:00,동작구,20.0,12.0,0.0351,0.0126,0.31,0.0023
2023-08-12 00:00:00,송파구,21.0,11.0,0.0291,0.0177,0.39,0.0021
2023-08-12 00:00:00,성북구,13.0,9.0,0.0301,0.0155,0.42,0.0021
2023-08-12 00:00:00,성동구,19.0,12.0,0.0336,0.0119,0.33,0.0022
2023-08-12 00:00:00,서초구,19.0,7.0,0.0286,0.0142,0.35,0.0024
2023-08-12 00:00:00,서대문구,14.0,9.0,0.0376,0.0082,0.32,0.0025
2023-08-12 00:00:00,양천구,20.0,12.0,0.0322,0.0143,0.4,0.0024
2023-08-13 00:00:00,금천구,31.0,23.0,0.032,0.0094,0.26,0.0029
2023-08-13 00:00:00,구로구,16.0,9.0,0.0263,0.0096,0.32,0.0019
2023-08-13 00:00:00,광진구,23.0,13.0,0.0343,0.0072,0.37,0.0028
2023-08-13 00:00:00,관악구,35.0,20.0,0.0429,0.0131,0.47,0.0025
2023-08-13 00:00:00,강북구,32.0,21.0,0.0398,0.0058,0.42,0.0021
2023-08-13 00:00:00,도봉구,24.0,16.0,0.0406,0.0057,0.6,0.0027
2023-08-13 00:00:00,강동구,29.0,19.0,0.0317,0.0079,0.44,0.0023
2023-08-13 00:00:00,강남구,30.0,20.0,0.0389,0.0132,0.4,0.003
2023-08-13 00:00:00,평균,27.0,18.0,0.0385,0.0102,0.41,0.0025
2023-08-13 00:00:00,강서구,19.0,13.0,0.0265,0.0115,0.43,0.0025
2023-08-13 00:00:00,동대문구,29.0,19.0,0.0432,0.0081,0.43,0.003
2023-08-13 00:00:00,노원구,32.0,20.0,0.0359,0.0106,0.45,0.002
2023-08-13 00:00:00,중랑구,29.0,19.0,0.034,0.007,0.45,0.002
2023-08-13 00:00:00,마포구,28.0,19.0,0.0506,0.0145,0.45,0.0024
2023-08-13 00:00:00,중구,24.0,18.0,0.0426,0.0136,0.44,0.0031
2023-08-13 00:00:00,종로구,14.0,7.0,0.0266,0.0096,0.4,0.003
2023-08-13 00:00:00,은평구,29.0,20.0,0.0397,0.006,0.32,0.0033
2023-08-13 00:00:00,용산구,29.0,17.0,0.0265,0.0146,0.46,0.0031
2023-08-13 00:00:00,영등포구,28.0,20.0,0.047,0.0129,0.23,0.0023
2023-08-13 00:00:00,동작구,30.0,20.0,0.0465,0.0102,0.37,0.0024
2023-08-13 00:00:00,송파구,32.0,19.0,0.0409,0.0126,0.44,0.0022
2023-08-13 00:00:00,성북구,26.0,18.0,0.0388,0.0129,0.5,0.0022
2023-08-13 00:00:00,성동구,28.0,21.0,0.0421,0.0111,0.39,0.0022
2023-08-13 00:00:00,서초구,29.0,14.0,0.0399,0.0105,0.41,0.0025
2023-08-13 00:00:00,서대문구,24.0,16.0,0.0499,0.006,0.38,0.0026
2023-08-13 00:00:00,양천구,29.0,19.0,0.046,0.0117,0.47,0.0025
2023-08-14 00:00:00,도봉구,33.0,22.0,0.0455,0.0075,0.62,0.0028
2023-08-14 00:00:00,노원구,42.0,28.0,0.0441,0.0109,0.47,0.0021
2023-08-14 00:00:00,금천구,38.0,29.0,0.0379,0.0126,0.29,0.0028
2023-08-14 00:00:00,구로구,36.0,23.0,0.0352,0.0147,0.38,0.0023
2023-08-14 00:00:00,광진구,41.0,28.0,0.0373,0.0142,0.5,0.0027
2023-08-14 00:00:00,강북구,41.0,30.0,0.0457,0.0065,0.46,0.0022
2023-08-14 00:00:00,강서구,44.0,28.0,0.0406,0.0159,0.52,0.0029
2023-08-14 00:00:00,강동구,40.0,27.0,0.0343,0.0108,0.49,0.0024
2023-08-14 00:00:00,강남구,42.0,30.0,0.0379,0.0188,0.46,0.003
2023-08-14 00:00:00,평균,40.0,28.0,0.0407,0.0147,0.48,0.0027
2023-08-14 00:00:00,관악구,46.0,28.0,0.045,0.0165,0.51,0.0026
2023-08-14 00:00:00,동대문구,42.0,30.0,0.0426,0.0128,0.5,0.0032
2023-08-14 00:00:00,동작구,39.0,28.0,0.0477,0.0142,0.42,0.0026
2023-08-14 00:00:00,서대문구,33.0,21.0,0.0458,0.0101,0.45,0.0028
2023-08-14 00:00:00,중랑구,41.0,29.0,0.0377,0.009,0.485,0.002
2023-08-14 00:00:00,중구,35.0,29.0,0.0398,0.0173,0.52,0.0033
2023-08-14 00:00:00,종로구,39.0,26.0,0.0431,0.0153,0.53,0.0031
2023-08-14 00:00:00,은평구,36.0,26.0,0.0371,0.0089,0.41,0.0035
2023-08-14 00:00:00,용산구,45.0,33.0,0.0372,0.0216,0.57,0.0033
2023-08-14 00:00:00,마포구,40.0,28.0,0.045,0.0196,0.52,0.0026
2023-08-14 00:00:00,양천구,41.0,29.0,0.0424,0.0169,0.52,0.0028
2023-08-14 00:00:00,송파구,45.0,30.0,0.0359,0.0209,0.51,0.0024
2023-08-14 00:00:00,성북구,37.0,26.0,0.0395,0.0154,0.55,0.0022
2023-08-14 00:00:00,성동구,41.0,29.0,0.04,0.0158,0.45,0.0026
2023-08-14 00:00:00,서초구,40.0,22.0,0.0388,0.0183,0.48,0.0027
2023-08-14 00:00:00,영등포구,39.0,30.0,0.0409,0.0221,0.495,0.0029
2023-08-15 00:00:00,도봉구,23.0,14.0,0.0191,0.0073,0.51,0.003
2023-08-15 00:00:00,노원구,26.0,16.0,0.0315,0.0073,0.36,0.002
2023-08-15 00:00:00,금천구,28.0,21.0,0.0319,0.0115,0.25,0.0028
2023-08-15 00:00:00,구로구,22.0,12.0,0.0343,0.0075,0.28,0.002
2023-08-15 00:00:00,광진구,22.0,13.0,0.0301,0.0075,0.33,0.0028
2023-08-15 00:00:00,강북구,28.0,19.0,0.0325,0.005,0.35,0.0021
2023-08-15 00:00:00,강서구,26.0,15.0,0.0332,0.0107,0.4,0.0024
2023-08-15 00:00:00,강동구,23.0,14.0,0.0318,0.006,0.33,0.0022
2023-08-15 00:00:00,강남구,26.0,17.0,0.0373,0.0106,0.3,0.003
2023-08-15 00:00:00,동대문구,27.0,16.0,0.0348,0.0068,0.36,0.0032
2023-08-15 00:00:00,관악구,30.0,18.0,0.0401,0.0112,0.38,0.0024
2023-08-15 00:00:00,평균,25.0,16.0,0.034,0.009,0.35,0.0026
2023-08-15 00:00:00,동작구,27.0,18.0,0.0412,0.0106,0.32,0.0024
2023-08-15 00:00:00,서대문구,21.0,14.0,0.036,0.0069,0.31,0.0029
2023-08-15 00:00:00,마포구,27.0,17.0,0.0386,0.0126,0.37,0.0023
2023-08-15 00:00:00,중랑구,25.0,16.0,0.031,0.0055,0.365,0.002
2023-08-15 00:00:00,중구,21.0,16.0,0.0347,0.0102,0.36,0.003
2023-08-15 00:00:00,종로구,23.0,14.0,0.0366,0.0088,0.38,0.003
2023-08-15 00:00:00,용산구,29.0,20.0,0.0361,0.0102,0.4,0.003
2023-08-15 00:00:00,은평구,24.0,18.0,0.026,0.0067,0.3,0.0034
2023-08-15 00:00:00,양천구,28.0,19.0,0.0394,0.0106,0.39,0.0025
2023-08-15 00:00:00,송파구,26.0,15.0,0.0389,0.0108,0.35,0.0022
2023-08-15 00:00:00,성북구,20.0,14.0,0.0306,0.0109,0.39,0.0022
2023-08-15 00:00:00,성동구,20.0,14.0,0.0293,0.0066,0.26,0.0023
2023-08-15 00:00:00,서초구,25.0,11.0,0.0354,0.0109,0.35,0.0027
2023-08-15 00:00:00,영등포구,27.0,18.0,0.0389,0.0121,0.37,0.0023
2023-08-16 00:00:00,양천구,20.0,11.0,0.0345,0.0143,0.39,0.0026
2023-08-16 00:00:00,성동구,17.0,11.0,0.0342,0.0143,0.31,0.0025
2023-08-16 00:00:00,성북구,17.0,9.0,0.0327,0.0137,0.35,0.0023
2023-08-16 00:00:00,송파구,19.0,10.0,0.0386,0.0142,0.36,0.0023
2023-08-16 00:00:00,영등포구,22.0,12.0,0.0348,0.0173,,0.0026
2023-08-16 00:00:00,중랑구,17.0,10.0,0.0323,0.0101,,0.0021
2023-08-16 00:00:00,은평구,18.0,12.0,0.0115,0.0069,0.27,0.0033
2023-08-16 00:00:00,종로구,12.0,4.0,0.0188,0.006,0.3,0.0028
2023-08-16 00:00:00,중구,15.0,10.0,0.033,0.0156,0.39,0.003
2023-08-16 00:00:00,서초구,18.0,6.0,0.0327,0.0132,0.33,0.0029
2023-08-16 00:00:00,용산구,20.0,13.0,0.0338,0.0149,0.39,0.003
2023-08-16 00:00:00,서대문구,15.0,9.0,0.036,0.0108,0.29,0.0035
2023-08-16 00:00:00,강동구,16.0,9.0,0.0337,0.0097,0.35,0.0023
2023-08-16 00:00:00,동작구,18.0,10.0,0.0402,0.0117,0.31,0.0024
2023-08-16 00:00:00,평균,18.0,10.0,0.031,0.0114,0.33,0.0026
2023-08-16 00:00:00,강남구,18.0,11.0,0.0344,0.015,0.3,0.003
2023-08-16 00:00:00,강북구,21.0,12.0,0.0355,0.0072,0.34,0.0021
2023-08-16 00:00:00,강서구,23.0,14.0,0.0193,0.0086,0.34,0.0022
2023-08-16 00:00:00,관악구,18.0,8.0,0.0324,0.0112,0.33,0.0024
2023-08-16 00:00:00,마포구,21.0,12.0,0.0283,0.0157,0.37,0.0027
2023-08-16 00:00:00,구로구,18.0,7.0,0.0308,0.0094,0.26,0.002
2023-08-16 00:00:00,금천구,19.0,14.0,0.0301,0.0122,0.24,0.0028
2023-08-16 00:00:00,노원구,13.0,7.0,0.0245,0.007,0.28,0.0019
2023-08-16 00:00:00,도봉구,14.0,8.0,0.036,0.0077,0.46,0.0029
2023-08-16 00:00:00,동대문구,20.0,10.0,0.0372,0.0099,0.36,0.0032
2023-08-16 00:00:00,광진구,13.0,6.0,0.0189,0.0093,0.28,0.0029
2023-08-17 00:00:00,노원구,26.0,17.0,0.0502,0.0129,0.41,0.0019
2023-08-17 00:00:00,금천구,23.0,18.0,0.0401,0.0147,0.3,0.0031
2023-08-17 00:00:00,구로구,15.0,12.0,0.0328,0.0125,0.37,0.0026
2023-08-17 00:00:00,광진구,26.0,15.0,0.0241,0.0159,0.46,0.0026
2023-08-17 00:00:00,관악구,29.0,17.0,0.056,0.0165,0.51,0.0032
2023-08-17 00:00:00,강동구,26.0,17.0,0.0394,0.0121,0.46,0.0024
2023-08-17 00:00:00,강북구,28.0,19.0,0.0518,0.0088,0.42,0.0023
2023-08-17 00:00:00,강남구,29.0,20.0,0.0452,0.0205,0.46,0.0033
2023-08-17 00:00:00,평균,25.0,17.0,0.0479,0.0156,0.46,0.0028
2023-08-17 00:00:00,도봉구,20.0,14.0,0.0524,0.0099,0.57,0.0029
2023-08-17 00:00:00,강서구,28.0,18.0,0.0531,0.0166,0.54,0.0034
2023-08-17 00:00:00,동대문구,28.0,19.0,0.0572,0.0124,0.45,0.0032
2023-08-17 00:00:00,동작구,25.0,17.0,0.0536,0.0152,0.45,0.0027
2023-08-17 00:00:00,마포구,26.0,17.0,0.0538,0.0201,0.52,0.0029
2023-08-17 00:00:00,중구,23.0,18.0,0.0532,0.0196,0.54,0.0031
2023-08-17 00:00:00,종로구,26.0,18.0,0.0557,0.0165,0.51,0.003
2023-08-17 00:00:00,은평구,25.0,18.0,0.0435,0.0116,0.4,0.0034
2023-08-17 00:00:00,용산구,30.0,21.0,0.0486,0.0214,0.54,0.0032
2023-08-17 00:00:00,영등포구,25.0,18.0,0.0546,0.0197,,0.003
2023-08-17 00:00:00,중랑구,27.0,19.0,0.0419,0.0121,,0.0021
2023-08-17 00:00:00,송파구,29.0,19.0,0.0505,0.0213,0.5,0.0025
2023-08-17 00:00:00,성북구,24.0,15.0,0.0483,0.0176,0.46,0.0022
2023-08-17 00:00:00,성동구,26.0,19.0,0.0491,0.0183,0.45,0.0027
2023-08-17 00:00:00,서초구,25.0,12.0,0.0479,0.0166,0.46,0.0032
2023-08-17 00:00:00,서대문구,23.0,15.0,0.052,0.0135,0.42,0.0033
2023-08-17 00:00:00,양천구,21.0,13.0,0.0427,0.014,0.47,0.0027
2023-08-18 00:00:00,노원구,36.0,26.0,0.0622,0.0129,0.45,0.0019
2023-08-18 00:00:00,금천구,34.0,29.0,0.0482,0.0176,0.33,0.0032
2023-08-18 00:00:00,구로구,35.5,20.0,0.05185,0.0187,0.46,0.0028
2023-08-18 00:00:00,광진구,37.0,26.0,0.0555,0.016,0.45,0.0023
2023-08-18 00:00:00,관악구,41.0,27.0,0.0652,0.021,0.54,0.0033
2023-08-18 00:00:00,강동구,34.0,25.0,0.046,0.0135,0.46,0.0023
2023-08-18 00:00:00,강북구,37.0,28.0,0.0672,0.0081,0.43,0.0024
2023-08-18 00:00:00,강남구,38.0,28.0,0.0553,0.0225,0.46,0.0034
2023-08-18 00:00:00,평균,36.0,26.0,0.0558,0.0178,0.48,0.0029
2023-08-18 00:00:00,도봉구,27.0,19.0,0.0481,0.0093,0.59,0.003
2023-08-18 00:00:00,강서구,38.0,28.0,0.057,0.0212,0.55,0.0036
2023-08-18 00:00:00,동대문구,39.0,28.0,0.0644,0.0147,0.48,0.0034
2023-08-18 00:00:00,동작구,37.0,28.0,0.0618,0.0178,0.46,0.003
2023-08-18 00:00:00,마포구,36.0,26.0,0.0604,0.0218,0.51,0.0027
2023-08-18 00:00:00,중구,32.0,26.0,0.0527,0.0204,0.46,0.003
2023-08-18 00:00:00,종로구,35.0,26.0,0.0622,0.0176,0.52,0.003
2023-08-18 00:00:00,은평구,36.0,27.0,0.0516,0.0121,0.43,0.0035
2023-08-18 00:00:00,용산구,40.0,31.0,0.0551,0.0219,0.54,0.0033
2023-08-18 00:00:00,영등포구,33.0,24.0,0.041,0.0254,,0.0029
2023-08-18 00:00:00,중랑구,30.0,23.0,0.0377,0.012,,0.002
2023-08-18 00:00:00,송파구,41.0,30.0,0.0544,0.0253,0.48,0.0026
2023-08-18 00:00:00,성북구,38.0,24.0,0.0573,0.0185,0.51,0.0024
2023-08-18 00:00:00,성동구,36.0,28.0,0.0558,0.0199,0.42,0.0026
2023-08-18 00:00:00,서초구,34.0,20.0,0.0556,0.0213,0.47,0.0033
2023-08-18 00:00:00,서대문구,31.0,22.0,0.0609,0.0154,0.44,0.0035
2023-08-18 00:00:00,양천구,35.0,26.0,0.0626,0.0198,0.55,0.0033
2023-08-19 00:00:00,노원구,35.0,26.0,0.0574,0.0156,0.5,0.0023
2023-08-19 00:00:00,금천구,22.0,17.0,0.0362,0.0134,0.27,0.0035
2023-08-19 00:00:00,구로구,21.0,10.0,0.0377,0.0106,0.3,0.0025
2023-08-19 00:00:00,광진구,32.0,22.0,0.0502,0.018,0.32,0.0028
2023-08-19 00:00:00,관악구,28.0,17.0,0.049,0.0161,0.44,0.0035
2023-08-19 00:00:00,강동구,33.0,24.0,0.0463,0.0155,0.52,0.0026
2023-08-19 00:00:00,강북구,35.0,26.0,0.0582,0.0099,0.46,0.0024
2023-08-19 00:00:00,강남구,30.0,22.0,0.0482,0.0202,0.46,0.004
2023-08-19 00:00:00,평균,27.0,19.0,0.0474,0.0158,0.42,0.0031
2023-08-19 00:00:00,도봉구,27.0,20.0,0.0596,0.0118,0.42,0.0026
2023-08-19 00:00:00,강서구,23.0,17.0,0.031,0.0148,0.42,0.0032
2023-08-19 00:00:00,동대문구,29.0,20.0,0.052,0.0142,0.46,0.0037
2023-08-19 00:00:00,동작구,24.0,17.0,0.051,0.0138,0.37,0.0031
2023-08-19 00:00:00,마포구,24.0,17.0,0.0473,0.021,0.45,0.003
2023-08-19 00:00:00,중구,21.0,17.0,0.0443,0.0167,0.28,0.0028
2023-08-19 00:00:00,종로구,25.0,18.0,0.0503,0.0167,0.48,0.0035
2023-08-19 00:00:00,은평구,27.0,20.0,0.0395,0.0113,0.37,0.0038
2023-08-19 00:00:00,용산구,29.0,21.0,0.0467,0.0188,0.49,0.0037
2023-08-19 00:00:00,영등포구,24.0,16.0,0.0471,0.0176,0.43,0.0029
2023-08-19 00:00:00,중랑구,34.0,24.0,0.0444,0.0153,0.45,0.0027
2023-08-19 00:00:00,송파구,34.0,23.0,0.0503,0.0225,0.47,0.0029
2023-08-19 00:00:00,성북구,29.0,16.0,0.0485,0.0175,0.47,0.0027
2023-08-19 00:00:00,성동구,28.0,21.0,0.0472,0.0194,0.43,0.0031
2023-08-19 00:00:00,서초구,26.0,13.0,0.0452,0.0157,0.41,0.0034
2023-08-19 00:00:00,서대문구,23.0,17.0,0.0493,0.013,0.39,0.0039
2023-08-19 00:00:00,양천구,23.0,15.0,0.0479,0.0151,0.43,0.003
2023-08-20 00:00:00,노원구,29.0,20.0,0.0447,0.0112,0.43,0.0021
2023-08-20 00:00:00,금천구,24.0,20.0,0.035,0.0103,0.26,0.0032
2023-08-20 00:00:00,구로구,22.0,13.0,0.0353,0.0071,0.29,0.0023
2023-08-20 00:00:00,광진구,29.0,20.0,0.052,0.0108,0.26,0.0024
2023-08-20 00:00:00,관악구,31.0,18.0,0.046,0.0113,0.42,0.003
2023-08-20 00:00:00,강동구,29.0,20.0,0.0408,0.0101,0.45,0.0025
2023-08-20 00:00:00,강북구,28.0,20.0,0.0441,0.0082,0.42,0.0023
2023-08-20 00:00:00,강남구,27.0,20.0,0.0476,0.0121,0.4,0.0035
2023-08-20 00:00:00,평균,26.0,18.0,0.0433,0.0102,0.38,0.0027
2023-08-20 00:00:00,도봉구,23.0,16.0,0.0471,0.0081,0.39,0.0021
2023-08-20 00:00:00,강서구,23.0,14.0,0.042,0.006,0.4,0.0028
2023-08-20 00:00:00,동대문구,28.0,19.0,0.0496,0.0079,0.41,0.0033
2023-08-20 00:00:00,동작구,26.0,18.0,0.0491,0.01,0.35,0.0026
2023-08-20 00:00:00,마포구,26.0,18.0,0.0427,0.015,0.41,0.0025
2023-08-20 00:00:00,중구,22.0,18.0,0.0409,0.0109,0.26,0.0026
2023-08-20 00:00:00,종로구,25.0,17.0,0.047,0.011,0.43,0.003
2023-08-20 00:00:00,은평구,23.0,16.0,0.0325,0.0079,0.32,0.0035
2023-08-20 00:00:00,용산구,29.0,22.0,0.0435,0.0124,0.46,0.0032
2023-08-20 00:00:00,영등포구,24.0,17.0,0.0423,0.0106,0.4,0.0024
2023-08-20 00:00:00,중랑구,30.0,21.0,0.0407,0.008,0.39,0.0024
2023-08-20 00:00:00,송파구,29.0,19.0,0.046,0.0128,0.43,0.0027
2023-08-20 00:00:00,성북구,27.0,18.0,0.0439,0.0116,0.42,0.0025
2023-08-20 00:00:00,성동구,27.0,19.0,0.0455,0.0127,0.39,0.0027
2023-08-20 00:00:00,서초구,24.0,12.0,0.0421,0.0101,0.39,0.0031
2023-08-20 00:00:00,서대문구,21.0,15.0,0.0417,0.0094,0.34,0.0033
2023-08-20 00:00:00,양천구,25.0,18.0,0.0415,0.0093,0.41,0.0026
2023-08-21 00:00:00,노원구,26.0,18.0,0.0349,0.0124,0.37,0.0021
2023-08-21 00:00:00,금천구,23.0,19.0,0.0247,0.0121,0.24,0.003
2023-08-21 00:00:00,구로구,20.0,10.0,0.0285,0.01,0.27,0.0021
2023-08-21 00:00:00,광진구,27.0,18.0,0.0306,0.0139,0.29,0.0025
2023-08-21 00:00:00,관악구,29.0,17.0,0.0349,0.0146,0.39,0.0028
2023-08-21 00:00:00,강동구,25.0,17.0,0.0313,0.0096,0.35,0.0023
2023-08-21 00:00:00,강북구,26.0,17.0,0.0364,0.0095,0.35,0.0024
2023-08-21 00:00:00,강남구,26.0,19.0,0.0335,0.0156,0.35,0.0032
2023-08-21 00:00:00,평균,25.0,16.0,0.0321,0.0136,0.35,0.0027
2023-08-21 00:00:00,도봉구,18.0,13.0,0.0372,0.0095,0.35,0.0023
2023-08-21 00:00:00,강서구,30.0,17.0,0.048,0.009,0.35,0.0025
2023-08-21 00:00:00,동대문구,29.0,19.0,0.0373,0.0125,0.4,0.0033
2023-08-21 00:00:00,동작구,25.0,17.0,0.0328,0.0139,0.32,0.0026
2023-08-21 00:00:00,마포구,25.0,16.0,0.0346,0.015,0.36,0.0025
2023-08-21 00:00:00,중구,21.0,16.0,0.0269,0.0187,0.28,0.0027
2023-08-21 00:00:00,종로구,23.0,15.0,0.0335,0.0152,0.4,0.0031
